id,split,uci_row_number,label,text,word_p_spam,word_pred,char_p_spam,char_pred,prediction_source,neighbour_count,opposite_neighbour_fraction,closest_opposite_id,closest_opposite_similarity,neighbour_ids,neighbour_labels,neighbour_similarities,word_opposes,char_opposes,neighbour_opposes,signal_count,mean_p_spam,opposition_strength,proposed_label,model_disagreement,boundary_distance,neighbour_mixedness,ambiguity_score
T4136,train,5170,ham,Oh did you charge camera,0.0650894673420499,ham,0.1936321277185608,ham,5-fold-oof,5,0.5484740570139576,H0644,0.2529216126214344,T1647|H0310|H0644|T3805|T2769,ham|ham|spam|spam|spam,0.3286|0.2915|0.2529|0.2501|0.2501,False,False,False,0,0.12936079753030535,0.12936079753030535,spam,False,0.3706392024696946,0.9030518859720849,0.6199423494494447
T3816,train,4761,spam,Thanks 4 your continued support Your question this week will enter u in2 our draw 4 £100 cash. Name the NEW US President? txt ans to 80082,0.9053794165718158,spam,0.7899221650716669,spam,5-fold-oof,5,0.6267674791185864,T3216,0.25865531370283645,T3216|T2099|T2097|T0629|T1288,ham|ham|spam|ham|spam,0.2587|0.2026|0.1978|0.1951|0.1931,False,False,False,0,0.8476507908217413,0.15234920917825867,ham,False,0.34765079082174133,0.7464650417628271,0.6032844350616482
H0873,heldout,4426,ham,Update your face book status frequently :),0.0992680014549376,ham,0.1365408192492037,ham,fit-all-train,5,0.549078566273042,T0010,0.2016228233315276,T0300|T3716|T0010|T3348|T4090,ham|ham|spam|spam|spam,0.2799|0.2094|0.2016|0.2016|0.1926,False,False,False,0,0.11790441035207064,0.11790441035207064,spam,False,0.38209558964792933,0.9018428674539161,0.5965459676857078
T3666,train,4572,spam,Wanna have a laugh? Try CHIT-CHAT on your mobile now! Logon by txting the word: CHAT and send it to No: 8883 CM PO Box 4217 London W1A 6ZF 16+ 118p/msg rcvd,0.8837360360237189,spam,0.8493815575588682,spam,5-fold-oof,5,0.39554295715924326,T1952,0.1621859032376496,T2881|T0598|T1952|T1732|H0214,spam|spam|ham|ham|spam,0.1655|0.1637|0.1622|0.1525|0.1517,False,False,False,0,0.8665587967912936,0.13344120320870645,ham,False,0.36655879679129355,0.7910859143184865,0.5833167721448076
T3400,train,4226,ham,Double eviction this week - Spiral and Michael and good riddance to them!,0.1043997440262575,ham,0.1646555056465545,ham,5-fold-oof,5,0.3872985531530268,T1149,0.18784557442873273,T1143|T1149|T0434|T1525|T2180,ham|spam|ham|ham|spam,0.2044|0.1878|0.1797|0.1782|0.1677,False,False,False,0,0.134527624836406,0.134527624836406,spam,False,0.365472375163594,0.7745971063060536,0.5788940921952335
T1441,train,1794,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",0.8992335423067492,spam,0.8449145243496503,spam,5-fold-oof,5,0.6004806451965562,H0949,0.1189348637686598,T1850|H0949|H0475|T3514|H0935,spam|ham|ham|spam|ham,0.1215|0.1189|0.1189|0.1086|0.1081,False,False,False,0,0.8720740333281998,0.12792596667180023,ham,False,0.37207403332819977,0.7990387096068876,0.5754674171863555
T3768,train,4702,spam,"WIN: We have a winner! Mr. T. Foley won an iPod! More exciting prizes soon, so keep an eye on ur mobile or visit www.win-82050.co.uk",0.9130311515896792,spam,0.8392600080587738,spam,5-fold-oof,5,0.6004806451965562,H0949,0.1189348637686598,T1850|H0949|H0475|T3514|H0935,spam|ham|ham|spam|ham,0.1215|0.1189|0.1189|0.1086|0.1081,False,False,False,0,0.8761455798242265,0.12385442017577353,ham,False,0.3761455798242265,0.7990387096068876,0.5673243241943021
H0836,heldout,4279,ham,I'm glad. You are following your dreams.,0.0984991721268992,ham,0.1124653273574747,ham,fit-all-train,5,0.5656266890760332,T2757,0.24853622787406926,T4207|T1345|T2757|T1660|T0057,ham|ham|spam|spam|spam,0.3059|0.2547|0.2485|0.2430|0.2385,False,False,False,0,0.10548224974218695,0.10548224974218695,spam,False,0.39451775025781305,0.8687466218479336,0.5584631482235474
T2235,train,2778,ham,Send me your id and password,0.0678765682383447,ham,0.1773761722857122,ham,5-fold-oof,5,0.3876397883470313,H0330,0.40822274270710723,H0330|T3730|T3078|T1709|H0015,spam|ham|ham|ham|spam,0.4082|0.3720|0.3720|0.3079|0.2577,False,False,False,0,0.12262637026202845,0.12262637026202845,spam,False,0.37737362973797156,0.7752795766940626,0.5553645712016819
T0260,train,313,spam,"Think ur smart ? Win £200 this week in our weekly quiz, text PLAY to 85222 now!T&Cs WinnersClub PO BOX 84, M26 3UZ. 16+. GBP1.50/week",0.9434288222535688,spam,0.8383683962909211,spam,5-fold-oof,5,0.4212365604490847,T1143,0.22550879608741536,T1143|T2097|T2940|T1949|H1015,ham|spam|spam|ham|spam,0.2255|0.2145|0.1940|0.1894|0.1616,False,False,False,0,0.890898609272245,0.10910139072775504,ham,False,0.39089860927224496,0.8424731208981694,0.5551920298147779
T4455,train,5569,spam,"REMINDER FROM O2: To get 2.50 pounds free call credit and details of great offers pls reply 2 this text with your valid name, house no and postcode",0.9059009147162476,spam,0.873813228298571,spam,5-fold-oof,5,0.5947041787194767,T1832,0.21368545502261027,T1310|T1832|T3540|T3409|T3743,spam|ham|ham|spam|ham,0.2250|0.2137|0.2066|0.1920|0.1915,False,False,False,0,0.8898570715074092,0.11014292849259077,ham,False,0.3898570715074092,0.8105916425610467,0.5445225140096002
T1149,train,1431,spam,For sale - arsenal dartboard. Good condition but no doubles or trebles!,0.0686716481338929,ham,0.1197265638417386,ham,5-fold-oof,5,0.5571764651160142,T3400,0.18784557442873273,T3934|T3400|T0434|T0433|H0625,spam|ham|ham|spam|ham,0.2499|0.1878|0.1698|0.1559|0.1530,True,True,False,2,0.09419910598781575,0.9058008940121842,ham,False,0.4058008940121842,0.8856470697679717,0.5426570398828203
T3501,train,4361,ham,Ü only send me the contents page...,0.0489211659986848,ham,0.10663810173417,ham,5-fold-oof,5,0.5338038213653102,T0712,0.21804390573656796,T2243|T1145|T0712|T3591|T2307,ham|ham|spam|spam|spam,0.3134|0.2407|0.2180|0.2141|0.2023,False,False,False,0,0.0777796338664274,0.0777796338664274,spam,False,0.4222203661335726,0.9323923572693795,0.5285162106406066
T2777,train,3443,spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only,0.8735773123272779,spam,0.9257925681388158,spam,5-fold-oof,5,0.5915777899558272,T2999,0.24153094101284167,T3790|T2999|T3290|T2026|T1762,spam|ham|spam|ham|ham,0.2453|0.2415|0.2161|0.2138|0.2130,False,False,False,0,0.8996849402330469,0.1003150597669531,ham,False,0.3996849402330469,0.8168444200883456,0.5273678875692445
T3967,train,4954,spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",0.9428408372260452,spam,0.8637741159360213,spam,5-fold-oof,5,0.5916753855137581,H0267,0.2114021017390333,H0267|H0798|T3580|H0582|T2615,ham|spam|spam|ham|ham,0.2114|0.2052|0.1914|0.1867|0.1766,False,False,False,0,0.9033074765810332,0.09669252341896684,ham,False,0.40330747658103316,0.8166492289724838,0.5200447384269272
T2698,train,3349,ham,No problem baby. Is this is a good time to talk? I called and left a message.,0.0977359240151532,ham,0.0810942850624358,ham,5-fold-oof,5,0.41664642987786515,T3390,0.3582684473174895,T3390|T2230|T3453|T4305|H0964,spam|ham|ham|spam|ham,0.3583|0.3450|0.2826|0.2777|0.2629,False,False,False,0,0.0894151045387945,0.0894151045387945,spam,False,0.41058489546120547,0.8332928597557303,0.5121473529798812
T3889,train,4856,ham,"Also north carolina and texas atm, you would just go to the gre site and pay for the test results to be sent.",0.0595085529938399,ham,0.0981603542972739,ham,5-fold-oof,5,0.5582645251639102,T0500,0.22058970578379533,T1702|T0500|H0417|T2189|T0850,ham|spam|ham|spam|spam,0.2552|0.2206|0.2049|0.1805|0.1805,False,False,False,0,0.0788344536455569,0.0788344536455569,spam,False,0.4211655463544431,0.8834709496721795,0.5110572871599857
T0420,train,517,ham,S:)no competition for him.,0.071688171217975,ham,0.0766862735941312,ham,5-fold-oof,5,0.4481584339739275,T0344,0.2790208932883943,T2639|T0344|T3747|T0413|T1703,ham|spam|ham|spam|spam,0.6535|0.2790|0.2231|0.2164|0.2164,False,False,False,0,0.0741872224060531,0.0741872224060531,spam,False,0.42581277759394687,0.896316867947855,0.5069011919912483
H0735,heldout,3779,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",0.9701314445303988,spam,0.8787472791456888,spam,fit-all-train,5,0.44156892823024224,T4006,0.13870240900155273,T4006|T1171|T0319|T1557|T0550,ham|spam|ham|spam|spam,0.1387|0.1094|0.1009|0.0975|0.0961,False,False,False,0,0.9244393618380438,0.07556063816195624,ham,False,0.42443936183804376,0.8831378564604845,0.5043764189081064
H0912,heldout,4588,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876",0.9701314445303988,spam,0.8787472791456888,spam,fit-all-train,5,0.44156892823024224,T4006,0.13870240900155273,T4006|T1171|T0319|T1557|T0550,ham|spam|ham|spam|spam,0.1387|0.1094|0.1009|0.0975|0.0961,False,False,False,0,0.9244393618380438,0.07556063816195624,ham,False,0.42443936183804376,0.8831378564604845,0.5043764189081064
T3580,train,4461,spam,"Welcome to UK-mobile-date this msg is FREE giving you free calling to 08719839835. Future mgs billed at 150p daily. To cancel send ""go stop"" to 89123",0.917681467522898,spam,0.9108629686469468,spam,5-fold-oof,5,0.41187885072040187,H0267,0.21232510848645547,T2528|H0267|T0503|T3967|H0657,spam|ham|ham|spam|spam,0.2239|0.2123|0.2068|0.1914|0.1832,False,False,False,0,0.9142722180849224,0.08572778191507757,ham,False,0.41427221808492243,0.8237577014408037,0.5009586444064766
T2867,train,3557,spam,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more,0.8846574330964571,spam,0.937598532187756,spam,5-fold-oof,5,0.38928187776340717,T1647,0.16854320433558778,T3500|T1647|H0164|T0119|T2759,spam|ham|ham|spam|spam,0.1989|0.1685|0.1653|0.1634|0.1615,False,False,False,0,0.9111279826421066,0.08887201735789341,ham,False,0.4111279826421066,0.7785637555268143,0.48916953692651255
H0986,heldout,4938,ham,K..k.:)congratulation ..,0.0479127733067245,ham,0.0732286229570304,ham,fit-all-train,5,0.545707821273086,T2904,0.2779163079599275,T0757|T1221|T2904|T3671|T2277,ham|ham|spam|spam|spam,0.3460|0.3378|0.2779|0.2764|0.2672,False,False,False,0,0.06057069813187745,0.06057069813187745,spam,False,0.43942930186812257,0.9085843574538279,0.48457513924528606
T3456,train,4294,ham,G.W.R,0.0527163480627069,ham,0.0563330088997121,ham,5-fold-oof,5,0.5309635832393905,T2875,0.05156135095095504,T3113|T0379|T2875|T3539|T0192,ham|ham|spam|spam|spam,0.0811|0.0547|0.0516|0.0514|0.0508,False,False,False,0,0.054524678481209496,0.054524678481209496,spam,False,0.4454753215187905,0.938072833521219,0.48427849037090664
T3827,train,4776,ham,U repeat e instructions again. Wat's e road name of ur house?,0.0614944395330028,ham,0.088514523577959,ham,5-fold-oof,5,0.4176059779510902,T2153,0.22438425145135288,T2153|H0157|T2245|T2081|H0444,spam|ham|ham|spam|ham,0.2244|0.2103|0.2091|0.2056|0.1802,False,False,False,0,0.0750044815554809,0.0750044815554809,spam,False,0.4249955184445191,0.8352119559021804,0.484093745471834
H0758,heldout,3857,spam,Free msg: Single? Find a partner in your area! 1000s of real people are waiting to chat now!Send CHAT to 62220Cncl send STOPCS 08717890890£1.50 per msg,0.9239673524439418,spam,0.9438891077999414,spam,fit-all-train,5,0.5699222418439437,T0432,0.18271365197713196,T3948|T0550|T0432|T0470|T3109,spam|spam|ham|ham|ham,0.2035|0.1892|0.1827|0.1696|0.1681,False,False,False,0,0.9339282301219416,0.0660717698780584,ham,False,0.4339282301219416,0.8601555163121126,0.4762057462809619
T3948,train,4932,spam,"Hi, the SEXYCHAT girls are waiting for you to text them. Text now for a great night chatting. send STOP to stop this service",0.9413148692055178,spam,0.8978972370446809,spam,5-fold-oof,5,0.3924099449341475,T1459,0.30723759129591954,H0900|T1459|T0774|T0470|T2528,spam|ham|spam|ham|spam,0.3241|0.3072|0.2884|0.2423|0.2384,False,False,False,0,0.9196060531250994,0.08039394687490065,ham,False,0.41960605312509935,0.784819889868295,0.47471584969711933
T2793,train,3461,spam,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net,0.0337664120842229,ham,0.0403555966457297,ham,5-fold-oof,5,0.49598637778679927,T2312,0.2254559481372881,H0618|H0457|T2312|T0070|H1001,spam|spam|ham|ham|ham,0.3155|0.3155|0.2255|0.1980|0.1975,True,True,False,2,0.0370610043649763,0.9629389956350237,ham,False,0.4629389956350237,0.9919727555735985,0.470911110959392
T2759,train,3424,spam,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly,0.972637324851363,spam,0.9419405278192938,spam,5-fold-oof,5,0.4800932390172823,T2242,0.3995320160147532,T2242|T3127|T3689|T2425|T3290,ham|ham|spam|spam|spam,0.3995|0.3491|0.3160|0.2512|0.2434,False,False,False,0,0.9572889263353284,0.04271107366467164,ham,False,0.45728892633532836,0.9601864780345646,0.46949673854316915
T0976,train,1208,spam,"As a SIM subscriber, you are selected to receive a Bonus! Get it delivered to your door, Txt the word OK to No: 88600 to claim. 150p/msg, EXP. 30Apr",0.91369142968026,spam,0.9448352841274612,spam,5-fold-oof,5,0.4069061019254952,T3386,0.2840397990732837,T3386|T3248|T4193|T0547|T1288,ham|spam|spam|ham|spam,0.2840|0.2586|0.2586|0.2239|0.2232,False,False,False,0,0.9292633569038606,0.07073664309613936,ham,False,0.42926335690386064,0.8138122038509904,0.4669981677326749
T1544,train,1925,ham,Hello. They are going to the village pub at 8 so either come here or there accordingly. Ok?,0.0174952542145441,ham,0.0377499489261125,ham,5-fold-oof,5,0.49254602705244355,T3420,0.3680561213257052,T3420|H0133|T3926|H0095|T3835,spam|ham|spam|ham|ham,0.3681|0.2303|0.2012|0.1836|0.1725,False,False,False,0,0.0276226015703283,0.0276226015703283,spam,False,0.4723773984296717,0.9850920541048871,0.4492820247826115
T2247,train,2792,spam,U’ve Bin Awarded £50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min £50-£500. OptOut 08718727870,0.961085122711368,spam,0.9120934620470188,spam,5-fold-oof,5,0.40164702610630443,T4130,0.1952322488965912,T4088|T4130|T0639|T3594|T1958,spam|ham|spam|ham|spam,0.2038|0.1952|0.1951|0.1703|0.1457,False,False,False,0,0.9365892923791934,0.06341070762080658,ham,False,0.4365892923791934,0.8032940522126089,0.44813903612665673
T1738,train,2174,ham,Yavnt tried yet and never played original either,0.0577872227497239,ham,0.0702943950153778,ham,5-fold-oof,5,0.3756157694743423,T3055,0.1743453830318048,T3835|T3280|T0883|T3055|T3379,ham|ham|ham|spam|spam,0.2033|0.1968|0.1795|0.1743|0.1743,False,False,False,0,0.06404080888255086,0.06404080888255086,spam,False,0.43595919111744913,0.7512315389486846,0.42857423334457556
T1459,train,1815,ham,Yes we are chatting too.,0.0333320563000264,ham,0.0567105047465343,ham,5-fold-oof,5,0.4223088673986198,T3948,0.30723759129591954,T3948|T1804|T0848|T0262|T1255,spam|ham|spam|ham|ham,0.3072|0.2763|0.2363|0.2350|0.2323,False,False,False,0,0.045021280523280346,0.045021280523280346,spam,False,0.45497871947671964,0.8446177347972396,0.42788965496545656
T0757,train,933,ham,Congratulations ore mo owo re wa. Enjoy it and i wish you many happy moments to and fro wherever you go,0.048106889516018,ham,0.0587188395066309,ham,5-fold-oof,5,0.36326014850913774,T2904,0.24737233023583793,H0986|H0942|T4443|T2904|T3671,ham|ham|ham|spam|spam,0.3460|0.2679|0.2522|0.2474|0.2467,False,False,False,0,0.053412864511324445,0.053412864511324445,spam,False,0.44658713548867557,0.7265202970182755,0.39743384782995905
T1505,train,1876,spam,Would you like to see my XXX pics they are so hot they were nearly banned in the uk!,0.0721695004094035,ham,0.0248979973139293,ham,5-fold-oof,5,0.6253143027180529,T4408,0.22324280991946666,T4408|H0678|T2873|T1523|T1471,ham|ham|spam|ham|spam,0.2232|0.2179|0.1917|0.1815|0.1814,True,True,False,2,0.0485337488616664,0.9514662511383336,ham,False,0.4514662511383336,0.7493713945638942,0.3968160555488905
T0398,train,488,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",0.973888733901502,spam,0.9684462313603374,spam,5-fold-oof,5,0.41961218413618934,T3117,0.3066963435897365,T3117|T1199|H0461|T1246|T1573,ham|spam|ham|spam|spam,0.3067|0.2936|0.2568|0.2436|0.2422,False,False,False,0,0.9711674826309197,0.028832517369080324,ham,False,0.4711674826309197,0.8392243682723787,0.39335478204711216
T2670,train,3317,spam,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",0.973888733901502,spam,0.9684462313603374,spam,5-fold-oof,5,0.41961218413618934,T3117,0.3066963435897365,T3117|T1199|H0461|T1246|T1573,ham|spam|ham|spam|spam,0.3067|0.2936|0.2568|0.2436|0.2422,False,False,False,0,0.9711674826309197,0.028832517369080324,ham,False,0.4711674826309197,0.8392243682723787,0.39335478204711216
T4318,train,5399,ham,As in i want custom officer discount oh.,0.027335928154952,ham,0.0585941286467161,ham,5-fold-oof,5,0.3801753683303371,H0425,0.2652705875733876,T4167|T1481|H0425|T0305|T1856,ham|ham|spam|spam|ham,0.3297|0.2821|0.2653|0.2647|0.2522,False,False,False,0,0.04296502840083405,0.04296502840083405,spam,False,0.45703497159916595,0.7603507366606742,0.3900703514659378
T1607,train,2007,ham,Can't take any major roles in community outreach. You rock mel,0.0150845378576327,ham,0.0199617308007843,ham,5-fold-oof,5,0.43285645129250677,H0181,0.24060153173418986,H0181|T0778|H0151|T2957|T4240,spam|ham|spam|ham|ham,0.2406|0.2178|0.1901|0.1758|0.1708,False,False,False,0,0.0175231343292085,0.0175231343292085,spam,False,0.4824768656707915,0.8657129025850135,0.3813314296924224
T2425,train,3015,spam,FREE UNLIMITED HARDCORE PORN direct 2 your mobile Txt PORN to 69200 & get FREE access for 24 hrs then chrgd@50p per day txt Stop 2exit. This msg is free,0.9735836657524212,spam,0.9739886543066812,spam,5-fold-oof,5,0.4057870554851989,T2242,0.3196096151801687,H0563|T2242|T3127|T2759|T4170,spam|ham|ham|spam|spam,0.3399|0.3196|0.2540|0.2512|0.2489,False,False,False,0,0.9737861600295512,0.026213839970448793,ham,False,0.4737861600295512,0.8115741109703978,0.3770573243290567
T4141,train,5176,ham,U 2.,0.0486209571191007,ham,0.0368898818272494,ham,5-fold-oof,5,0.3639213164652502,T0421,0.1347745038748991,T3388|T1165|T0421|T3150|T1000,ham|ham|spam|spam|ham,0.1823|0.1597|0.1348|0.1269|0.1154,False,False,False,0,0.04275541947317505,0.04275541947317505,spam,False,0.45724458052682493,0.7278426329305004,0.3766478921185503
T0305,train,369,spam,Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,0.978409563043391,spam,0.973726025741824,spam,5-fold-oof,5,0.37330348196890634,T4318,0.26469626503218946,H0425|T4318|T3822|T0928|T2774,spam|ham|spam|spam|ham,0.3353|0.2647|0.2390|0.2310|0.2150,False,False,False,0,0.9760677943926075,0.02393220560739251,ham,False,0.4760677943926075,0.7466069639378127,0.3465071967899101
H0900,heldout,4535,spam,Gr8 new service - live sex video chat on your mob - see the sexiest dirtiest girls live on ur phone - 4 details text horny to 89070 to cancel send STOP to 89070,0.9878586013957296,spam,0.966531266368872,spam,fit-all-train,5,0.35734724044267047,T1020,0.19778019737400743,T3948|T1020|T4039|T2894|T0223,spam|ham|ham|spam|spam,0.3241|0.1978|0.1978|0.1938|0.1935,False,False,False,0,0.9771949338823007,0.02280506611769928,ham,False,0.4771949338823007,0.7146944808853409,0.33148792458953497
T2487,train,3090,ham,"'Wnevr i wana fal in luv vth my books, My bed fals in luv vth me..!'' . Yen madodu, nav pretsorginta, nammanna pretsovru important alwa....!!:) Gud eveB-).",0.0100070389106023,ham,0.022724973456102,ham,5-fold-oof,5,0.3638082539609363,T0610,0.14759728438824604,T2988|H0463|T3468|T0610|T4294,ham|ham|ham|spam|spam,0.2085|0.1537|0.1529|0.1476|0.1470,False,False,False,0,0.01636600618335215,0.01636600618335215,spam,False,0.48363399381664784,0.7276165079218726,0.32377861553545334
